step,sec,dump
16893,0.023,Nsync-grv=         0 Nsync-hyd=      1562  BHddeeEEcCJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyy??AA0000001T77
16894,3.550,Nsync-grv=    309969 Nsync-hyd=     13603  :***********************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXX99[+++l?7
16895,0.021,Nsync-grv=         0 Nsync-hyd=      1585  BddDeeEEccCJJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy??A0000001TT77
16896,1.586,Nsync-grv=    116134 Nsync-hyd=      9566  :r*****************************************************ttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXE99Hy+++++++""AKF-
16897,0.021,Nsync-grv=         0 Nsync-hyd=      1549  bddeeeEEcCJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy???AA00000kTT77
16898,4.715,Nsync-grv=    594551 Nsync-hyd=     45689  r********************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXE99HH[yy++"?0F
16899,0.023,Nsync-grv=         0 Nsync-hyd=      1589  BddeeeEccCJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy????A00000kTT77
16900,1.700,Nsync-grv=    116134 Nsync-hyd=      9569  :r**********************************************ttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXJ9H[y+++++++lo?0F
16901,0.020,Nsync-grv=         0 Nsync-hyd=      1517  BddeeeeEcCJJJJ99999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyyyyyy????AA000001TT77
16902,3.692,Nsync-grv=    310000 Nsync-hyd=     13589  :*******************************************ttttttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXX99[y++"?F
16903,0.024,Nsync-grv=         0 Nsync-hyd=      1538  bdeeEEEcccCJJJ99999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyy??A000001TT7
16904,1.670,Nsync-grv=    116133 Nsync-hyd=      9578  :r************************************************ttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXX99H[y+++++++"oAk-
16905,0.020,Nsync-grv=         0 Nsync-hyd=      1472  BdddeeeEcCCJJJ999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy????A000001T7777
16906,7.640,Nsync-grv=   1600000 Nsync-hyd=    178341  E********************************************tttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXeE99999HHH[yy+"03333333333331F
16907,0.023,Nsync-grv=         0 Nsync-hyd=      1520  BhddeeEEcccCJJJJ9999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyy?????AA0000001T777
16908,1.809,Nsync-grv=    116147 Nsync-hyd=      9578  :r******************************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXJ9H[y++++++"?I7-
16909,0.019,Nsync-grv=         0 Nsync-hyd=      1465  BdddeeeEEcCJJJJ9999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyyyyyyy??A000000k1T77
16910,3.416,Nsync-grv=    310117 Nsync-hyd=     13577  r**************************************************ttttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXX9H[+++"AF
16911,0.022,Nsync-grv=         0 Nsync-hyd=      1512  BddeeeEEcccCJJJj99999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy???A00000kTT77
16912,1.601,Nsync-grv=    116079 Nsync-hyd=      9569  :r****************************************************ttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXc99Hy++++++++"oA1-
16913,0.021,Nsync-grv=         0 Nsync-hyd=      1486  BhddeeeEEcCJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyyyyyyyyy???A000001T77
16914,4.837,Nsync-grv=    594641 Nsync-hyd=     45667  r*******************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXc99H[[y++l?07
16915,0.020,Nsync-grv=         0 Nsync-hyd=      1534  BdddeeeEccCJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy???A000000kTT77
16916,1.683,Nsync-grv=    116295 Nsync-hyd=      9578  :r**************************************************tttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXh99H[y+++++++"?0F
16917,0.019,Nsync-grv=         0 Nsync-hyd=      1511  BddeeeeEccCJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy??A00000k1T77
16918,3.435,Nsync-grv=    310321 Nsync-hyd=     13567  r**************************************************ttttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXc9Hy+++"AF
16919,0.022,Nsync-grv=         0 Nsync-hyd=      1506  BddDeeEEcCCJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyy???A000001T77
16920,1.656,Nsync-grv=    116344 Nsync-hyd=      9561  :r************************************************ttttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXX99H[y+++++++"oAKF
16921,0.023,Nsync-grv=         0 Nsync-hyd=      1481  BddeeeEcCJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy???????AAAA00000Kkk1T77
16922,6.058,Nsync-grv=    917477 Nsync-hyd=    143995  D****************************************tttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXec99999HHH[[yyy+"?017
16923,0.022,Nsync-grv=         0 Nsync-hyd=      1501  BddeeEEccCJJJ99999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy????A0000001T77
16924,1.689,Nsync-grv=    116230 Nsync-hyd=      9551  :r**********************************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXX99H[y+++++++"?0F
16925,0.019,Nsync-grv=         0 Nsync-hyd=      1495  BddeeeeEcCCJJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyy??A00000W1T77
16926,4.381,Nsync-grv=    310329 Nsync-hyd=     13541  r***************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXe9[y++??????????????????????????Ak7
16927,0.022,Nsync-grv=         0 Nsync-hyd=      1513  BdddeeeEccCJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHK[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy?????A00000kTT777
16928,1.678,Nsync-grv=    116128 Nsync-hyd=      9556  :r********************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXe99H[y+++++++l"?0F
16929,0.020,Nsync-grv=         0 Nsync-hyd=      1519  BdddeeeEEcCCJJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyyyyyyyyyyyy????A000000kTT77
16930,4.849,Nsync-grv=    594831 Nsync-hyd=     45661  r*****************************************ttttttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXE99HH[y++"AT
16931,0.020,Nsync-grv=         0 Nsync-hyd=      1569  BddDeeeEcCJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyy????AA0000001T777
16932,1.536,Nsync-grv=    116062 Nsync-hyd=      9559  :re*******************************************************tttttttttttttttttttxxxxxxxXXXXXXXXXXXXXXXXXJ99H[y+++++++""?)7-
16933,0.022,Nsync-grv=         0 Nsync-hyd=      1554  BddeeeEccCJJJ999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyy????A0000001T77
16934,3.255,Nsync-grv=    310419 Nsync-hyd=     13525  :*****************************************************tttttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXX9H[++++"AF
16935,0.021,Nsync-grv=         0 Nsync-hyd=      1555  BddeeeEEccCJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy???A0000001TT77
16936,1.634,Nsync-grv=    115848 Nsync-hyd=      9540  :r************************************************ttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXE99Hy+++++++"oA1-
16937,0.019,Nsync-grv=         0 Nsync-hyd=      1529  BdddeeeEEcCJJJJj999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHK[[[[[[[[[[yyyyyyyyyyyyyyyy???A000001TT77
16938,6.292,Nsync-grv=   1060141 Nsync-hyd=    174518  E*******************************************ttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXec999999HHH[[yyyy++?017
16939,0.022,Nsync-grv=         0 Nsync-hyd=      1538  BddeeeeEccCJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyy???A0000001T777
16940,1.615,Nsync-grv=    115916 Nsync-hyd=      9539  :r************************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXC9H[y+++++++"o?AT-
16941,0.024,Nsync-grv=         0 Nsync-hyd=      1523  BddeeEEcccCJJJ999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy???A00000kTT7
16942,3.603,Nsync-grv=    310399 Nsync-hyd=     13507  :**********************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXE9Hy+++"?F
16943,0.026,Nsync-grv=         0 Nsync-hyd=      1573  BddeeEEccCCJJJ9999999999999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyy????A000001T777
16944,1.600,Nsync-grv=    115736 Nsync-hyd=      9548  :re************************************************tttttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXXXXJ9HHyy+++++++"o?07-
16945,0.020,Nsync-grv=         0 Nsync-hyd=      1552  BdddeeeEEcCJJJJJ999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[yyyyyyyyyyyyyyyyyyy??A0000001TT77
16946,5.174,Nsync-grv=    595029 Nsync-hyd=     45644  r***************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXX99HH[y++"A1111117
16947,0.021,Nsync-grv=         0 Nsync-hyd=      1597  BddeeeeEcCJJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy???A0000001TT77
16948,1.567,Nsync-grv=    115752 Nsync-hyd=      9530  :r*************************************************tttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXXX99H[y++++++++"o?0F
16949,0.026,Nsync-grv=         0 Nsync-hyd=      1585  BddeeeEcCJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyyy??A0000011T77
16950,3.043,Nsync-grv=    310405 Nsync-hyd=     13499  :************************************************************tttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXX99[y++++oAF
16951,0.021,Nsync-grv=         0 Nsync-hyd=      1634  BBddeeeeEccCJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[yyyyyyyyyyyyyyy???A00000kTT77
16952,1.607,Nsync-grv=    115562 Nsync-hyd=      9529  :r*************************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXE99H[+++++++"oAK-
16953,0.025,Nsync-grv=         0 Nsync-hyd=      1622  bddeEEEEccccccccccccccccCCJJJ999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyy??A0000k1T7
16954,5.744,Nsync-grv=    917424 Nsync-hyd=    143818  D*********************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXBEC99999HHH[[yyy++oA017
16955,0.022,Nsync-grv=         0 Nsync-hyd=      1645  BddeeeEEcCJJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyy??A00000001T777
16956,1.688,Nsync-grv=    115624 Nsync-hyd=      9514  :r*********************************************tttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXE99H[y+++++++l"o?AT-
16957,0.022,Nsync-grv=         0 Nsync-hyd=      1643  BddeeeEECCJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyy??AA0000001T77
16958,3.305,Nsync-grv=    310429 Nsync-hyd=     13487  :**************************************************ttttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXX9H[y+++"?7
16959,0.022,Nsync-grv=         0 Nsync-hyd=      1665  BddeeeEccCJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyy???A0000001T77
16960,1.732,Nsync-grv=    115607 Nsync-hyd=      9511  :r*****************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXc9H[y++++++l"oAKF
16961,0.020,Nsync-grv=         0 Nsync-hyd=      1651  BddeeeeEEccCCJJJ9999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyyyyyyyy???AA0000k1T77
16962,4.709,Nsync-grv=    595243 Nsync-hyd=     45639  r******************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXe999H[yy++"?0F
16963,0.023,Nsync-grv=         0 Nsync-hyd=      1689  BddeeeEEcCJJJ999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy???A000001TT77
16964,1.562,Nsync-grv=    115665 Nsync-hyd=      9494  :r**************************************************tttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXe99H[y+++++++"oAKF
16965,0.021,Nsync-grv=         0 Nsync-hyd=      1676  BddeeeeEcCJJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyy???A00000kTT77
16966,3.247,Nsync-grv=    310462 Nsync-hyd=     13475  :**************************************************ttttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXe9Hy+++"A7
16967,0.022,Nsync-grv=         0 Nsync-hyd=      1668  BddeeeEEcCJJJ999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyy???A000001T77
16968,1.729,Nsync-grv=    115658 Nsync-hyd=      9480  :r*****************************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXX#99H[y+++++++"oAk-
16969,0.024,Nsync-grv=         0 Nsync-hyd=      1656  BddeeeEEcCJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy???A000001T777
16970,6.732,Nsync-grv=   1318443 Nsync-hyd=    177532  E*******************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXec99999HHH[[[yyy++?0WT
16971,0.022,Nsync-grv=         0 Nsync-hyd=      1679  BddeeeEcCJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyy???AA00000001T777
16972,1.521,Nsync-grv=    115625 Nsync-hyd=      9465  :re*****************************************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXe99H[y++++++++"oAKF
16973,0.023,Nsync-grv=         0 Nsync-hyd=      1657  BddeeeEccJJJJ9999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyy??AA000001T77
16974,3.274,Nsync-grv=    310454 Nsync-hyd=     13447  :****************************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXe9H[+++"?F
16975,0.023,Nsync-grv=         0 Nsync-hyd=      1658  BddeeeEEcccCCJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyy???A0000001TT77
16976,1.666,Nsync-grv=    115877 Nsync-hyd=      9470  :r***********************************************ttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXX99H[y+++++++"?AT-
16977,0.023,Nsync-grv=         0 Nsync-hyd=      1666  bddeeeEcCJJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyy?AA000001T77
16978,4.552,Nsync-grv=    595575 Nsync-hyd=     45615  r***********************************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXE99HH[yy++?07
16979,0.023,Nsync-grv=         0 Nsync-hyd=      1685  BddeeeEccCJJJ999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy??A0000001T77
16980,1.772,Nsync-grv=    115990 Nsync-hyd=      9459  :r*****************************************ttttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXX99H[y+++++++"oAk-
16981,0.022,Nsync-grv=         0 Nsync-hyd=      1731  hdeeeEEcCCJJJ99999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyy??A0000001TT7
16982,3.541,Nsync-grv=    310449 Nsync-hyd=     13441  r*************************************************ttttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXd9H[+++"AF
16983,0.022,Nsync-grv=         0 Nsync-hyd=      1702  BddeeeEEcCCJJJ99999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyy??A0000001TT777
16984,1.660,Nsync-grv=    116192 Nsync-hyd=      9472  :re*********************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXX99H[y+++++++"oAKF
16985,0.025,Nsync-grv=         0 Nsync-hyd=      1723  BddeeeEccJJJJ999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy???A00000k1T77
16986,6.046,Nsync-grv=    917397 Nsync-hyd=    143636  D*******************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXdE99999HHH[[yyyy+l?0KT
16987,0.022,Nsync-grv=         0 Nsync-hyd=      1682  BddeeeEcCJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyy???A00000K1TT77
16988,1.810,Nsync-grv=    116166 Nsync-hyd=      9462  :r******************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXX99H[y+++++loAK-
16989,0.023,Nsync-grv=         0 Nsync-hyd=      1710  BddeeeEcCJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyy???A0000001TT7
16990,3.715,Nsync-grv=    310370 Nsync-hyd=     13423  r********************************************tttttttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXXX99[+++lAF
16991,0.023,Nsync-grv=         0 Nsync-hyd=      1720  BddeeeEcCJJJJ99999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyy?AA0000001TT77
16992,1.647,Nsync-grv=    116346 Nsync-hyd=      9469  :r******************************************************ttttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXXE99H[y++++++"o?KF
16993,0.023,Nsync-grv=         0 Nsync-hyd=      1701  BHddeeeEEcCJJJJ999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyyyyyyyyy????A000001TT77
16994,5.220,Nsync-grv=    595905 Nsync-hyd=     45653  r***************************************ttttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXC9HH[yy++?AT
16995,0.025,Nsync-grv=         0 Nsync-hyd=      1706  bdeeeEcCCJJ9999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyyy????AA000001TT7
16996,1.653,Nsync-grv=    116163 Nsync-hyd=      9456  :r***************************************************tttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXC9H[y++++++l"?0F
16997,0.028,Nsync-grv=         0 Nsync-hyd=      1680  BBBBBBBBbbbhdeeeEcCJJJ99999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyy???A0000Kkkk1TT7
16998,3.895,Nsync-grv=    310363 Nsync-hyd=     13423  :*****************************************ttttttttttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXXXE9Hy+++?T
16999,0.026,Nsync-grv=         0 Nsync-hyd=      1721  hdeeeEcCCJJJ9999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyyyy?A000001TT7
17000,1.687,Nsync-grv=    116399 Nsync-hyd=      9453  :r**************************************************ttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXe99H[y++++++"?0F
17001,0.022,Nsync-grv=         0 Nsync-hyd=      1661  BdddeeeEEcCJJJj9999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyyyyyyyy??A0000011T77
17002,6.422,Nsync-grv=   1059959 Nsync-hyd=    174079  D**********************************************tttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXXec999999HHH[[yyy++oA01T
17003,0.022,Nsync-grv=         0 Nsync-hyd=      1704  BhddeeeEccCJJJ9999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[yyyyyyyyyyyyy???AA0000011TT777
17004,1.624,Nsync-grv=    116310 Nsync-hyd=      9468  :r*******************************************************ttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXe99H[y++++++"?A1-
17005,0.022,Nsync-grv=         0 Nsync-hyd=      1678  BddeeeeEEcCJJJ9999999999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHH[[[[[[[[[[yyyyyyyyyyyyyy????A00000W1TT7
17006,3.477,Nsync-grv=    310292 Nsync-hyd=     13411  :****************************************************ttttttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXe9H[+++l?7
17007,0.025,Nsync-grv=         0 Nsync-hyd=      1728  BddeeeEcCCJJJ99999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyy??AA000001T777
17008,1.712,Nsync-grv=    116260 Nsync-hyd=      9454  :r***************************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXc99H[y+++++++"oA1-
17009,0.023,Nsync-grv=         0 Nsync-hyd=      1705  BddeeEEccCJJJ9999999999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[yyyyyyyyyyyyyyy???AA000001TT7
17010,4.912,Nsync-grv=    596271 Nsync-hyd=     45677  r*********************************************ttttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXe99HH[yy++?0T
17011,0.173,Nsync-grv=         0 Nsync-hyd=      1787  :rdBC99999H[[y++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""""""""""ooooo?????AAAA)0KKkT7F
17012,1.736,Nsync-grv=    116366 Nsync-hyd=      9458  :r*************************************************ttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXJ99[y++++++"oAKF
17013,0.034,Nsync-grv=         0 Nsync-hyd=      1752  hdeEEcccCJJ9999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyyyy?????A00000TT7
17014,3.565,Nsync-grv=    310459 Nsync-hyd=     13404  :*****************************************************tttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXX99[y++"AF
17015,0.153,Nsync-grv=         0 Nsync-hyd=      1795  ::DeE99999HH[[[y+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll""""""""""ooooo??????AAAAAIKKk7F
17016,1.570,Nsync-grv=    116347 Nsync-hyd=      9440  :r****************************************************************tttttttttttttttttxxxxxxXXXXXXXXXXXXXXX999[y++++++l"?0F
17017,0.028,Nsync-grv=         0 Nsync-hyd=      1748  hdeeEcccCJJ999999999999999999999999HHHHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[[[[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyy??????AA00000TT7
17018,5.947,Nsync-grv=    917440 Nsync-hyd=    143532  D***********************************************tttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXEC99999HHH[[yy++"?01T
17019,0.022,Nsync-grv=         0 Nsync-hyd=      1766  BddeeeEECCJJJ9999999999999999999999999999999999999HHHHHHHHHHHHHHHHHHHHH[[[[[[[[[[[[yyyyyyyyyyyyyyyyyyyyy???AA0000011T777
