step,sec,dump
5745,0.003,Nsync-grv=         0 Nsync-hyd=         2  BBBhdddddddddddddddcccccccccccJJJJJJJJJJJHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yy???000000000kk177777777777F
5746,1.119,Nsync-grv=    183655 Nsync-hyd=     35889  :D************************************tttttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXec999H[[yy+++++++l"?A01F
5747,0.002,Nsync-grv=         0 Nsync-hyd=         1  BBBBhhhhddddddddddddddddddddddccccccccccJJJJJJJJJJJJJJJ[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[????0000000000kkkk1177777777777777F
5748,0.135,Nsync-grv=         0 Nsync-hyd=      8101  :rDEBecC9999HHHHH[[[[[[[yyyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""""oooo???????AAAAAA)00KkT7F-
5749,0.003,Nsync-grv=         0 Nsync-hyd=         5  BhddddddddddddddccccccccccCJJJJJJJJJJHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yy?00000000000Kkk7777777F
5750,2.530,Nsync-grv=    602549 Nsync-hyd=    135071  r******************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXdEC9999HHH[[[[yyy++++?A00117
5751,0.002,Nsync-grv=         0 Nsync-hyd=         3  BBBbhddddddddddddddddcccccccccJJJJJJJJJJJJJH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[y???A000000000kkk1T777777777777777777F
5752,0.135,Nsync-grv=         0 Nsync-hyd=      8106  ::DEBecC99999HHHH[[[[[[yyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""ooo?????AAAAA)00Kk1TF-
5753,1.134,Nsync-grv=    183975 Nsync-hyd=     35986  :r**************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXec999HH[[yy+++++++"o??0KTF
5754,0.138,Nsync-grv=         0 Nsync-hyd=      8170  :rDEdEcJ9999HHHHHH[[[[[yyyyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""ooo???????AAAA)00Kk1TF-
5755,4.152,Nsync-grv=   1600000 Nsync-hyd=    302137  D**************************************tttttttttttttxxxxxxxxXXXXXXXXXXXeEcC999999HHH[[yyy++++?00333333333333333333331T7F
5756,0.002,Nsync-grv=         0 Nsync-hyd=         1  BbhdddddddddddddddddcccccccccJJJJJJJJJJJJJJJH[[[[[[[[[[[[[[[[[[[[[[[[[y?????0000000000000KkkkT777777777777777777777777FF
5757,0.152,Nsync-grv=         0 Nsync-hyd=      8140  :rDEdeccJ999HHHHHH[[[[[[[[yyyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""ooooo??????????AAAAA)00KkT77F-
5758,1.078,Nsync-grv=    184223 Nsync-hyd=     35943  :r****************************************tttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXEJ999H[[[yy++++++++"o?)KT-
5759,0.140,Nsync-grv=         0 Nsync-hyd=      8178  ::DEhecJ99999HHHH[[[[yyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""ooooo?????????AAAAAI0KK1TFF
5760,2.161,Nsync-grv=    603399 Nsync-hyd=    135248  :****************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeEC999999HH[[yyyy++++o?A001TF
5761,0.002,Nsync-grv=         0 Nsync-hyd=         1  BBhhdddddddddddddddddccccccJJJJJJJJJJJJJJJJH[[[[[[[[[[[[[[[[[[[[[[[[[[[[y?AA000000000000000kkk11111111111T7777777777777F
5762,0.147,Nsync-grv=         0 Nsync-hyd=      8247  :rdEdEcJ999HHHHH[[[[[[[[[[yyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""ooo???????AAAAA00Kk1TF-
5763,1.237,Nsync-grv=    184497 Nsync-hyd=     36042  :D*******************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeC99HH[[yy++++++++"?A01F
5764,0.141,Nsync-grv=         0 Nsync-hyd=      8246  ::rDEdEcccJ9999HHHHH[[[[[[yyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""ooo??????AAAA)00Kk1TF--
5765,3.042,Nsync-grv=    937759 Nsync-hyd=    267992  r***********************************tttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeEccCC999999HHHH[[[yyyyy++l?A)001T7
5766,0.002,Nsync-grv=         0 Nsync-hyd=         6  BhhddddddddddddddddcccccccJJJJJJJJJJJJjH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yy??A00000000KkkkT777777777777777FF
5767,0.160,Nsync-grv=         0 Nsync-hyd=      8300  ::DEDEccccC9999HHHHH[[[[[[[[[[[yyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++l""""""oooo?????AAAAAA00KkT7F
5768,0.002,Nsync-grv=         0 Nsync-hyd=         1  BbhHdddddddddddddddddddddEcccccccJJJJJJJJJJJJJJJJ[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[y???000000000Wkkk17777777777777777F
5769,1.071,Nsync-grv=    184628 Nsync-hyd=     36072  :r***************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXecC999H[[yy++++++++"o?IKTF
5770,0.127,Nsync-grv=         0 Nsync-hyd=      8389  ::DEdec99999HHHHH[[[[[[[yy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l"""""""ooooo???????AAAA)00KK1T7F
5771,2.411,Nsync-grv=    604232 Nsync-hyd=    135446  r**********************************tttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeC9999HHH[[[[[yyy++++?A001TF
5772,0.002,Nsync-grv=         0 Nsync-hyd=         3  BhHdddddddddddddddddDcccccccJJJJJJJJJJJJJJH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[y??????000000000000KkkkT7777777777777FF
5773,0.141,Nsync-grv=         0 Nsync-hyd=      8377  ::DEdecCJ9999HHHHH[[[[[[yyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""""oooo??????AAAAA00KK1TF-
5774,1.059,Nsync-grv=    184661 Nsync-hyd=     36176  :D*******************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeC999H[yy++++++++"o??A0TF
5775,0.002,Nsync-grv=         0 Nsync-hyd=         1  BhhdddddddddddddddddddddcccccccJJJJJJJJJJJJJJJJJJJJJJH[[[[[[[[[[[[[[[[[[[[[[[[[[[y????00000000000000Kkk1TT777777777777FF
5776,0.132,Nsync-grv=         0 Nsync-hyd=      8533  :rDEhecC99999HHHHH[[[[[yyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""""""ooo?????AAAAA)00Kk1TF-
5777,3.525,Nsync-grv=   1236889 Nsync-hyd=    300634  r*************************************ttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXeEcccC999999HHHHH[[[[[yyyyy+++??A0001T7
5778,0.002,Nsync-grv=         0 Nsync-hyd=         3  BhhhddddddddddddddddddddccccccccJJJJJJJJJJJJJJJ[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[???A000000000000kkkT77777777777777777777FF
5779,0.139,Nsync-grv=         0 Nsync-hyd=      8485  :rDEhecJ99999HHHH[[[[[[yyyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""oooo?????AAAAAAI0Kk1TF-
5780,0.002,Nsync-grv=         0 Nsync-hyd=         2  BBhhhddddddddddddddcccccccccccccccCJJJJJJJJJJHH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[yy??00000000KkkT77777777F
5781,1.197,Nsync-grv=    184795 Nsync-hyd=     36107  :D*********************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXXdC99HH[[yy+++++++"?AKT-
5782,0.133,Nsync-grv=         0 Nsync-hyd=      8625  ::DEhecC99999HHHHH[[[[[[yyyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l""""""""ooo???????AAAA)00Kk1TFF
5783,2.414,Nsync-grv=    605166 Nsync-hyd=    135728  r***********************************ttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeEc99999HHH[[[[[yyy++++??A001TF
5784,0.003,Nsync-grv=         0 Nsync-hyd=         8  BhhddddddddddddddddddcccccccccccJJJJJJJJJJJH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[y??00000000Kkk1T777777777777777777F
5785,0.139,Nsync-grv=         0 Nsync-hyd=      8607  ::DEhecC99999HHHHH[[[[[[[[yyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""ooo?????AAAAAI00KkTTF-
5786,0.002,Nsync-grv=         0 Nsync-hyd=         2  BBBBhhhHdddddddddddddddddddDcccccccccccJJJJJJJJJJJJH[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[y???000000000kkkT77777777777777F
5787,0.963,Nsync-grv=    185045 Nsync-hyd=     36198  :re***************************************************tttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXdc999HH[[yy+++++++++"??0kTF
5788,0.132,Nsync-grv=         0 Nsync-hyd=      8733  ::DEBecJ99999HHHH[[[[[yyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l"""""""oooo??????AAAAA)00Kk1TF-
5789,3.034,Nsync-grv=    936601 Nsync-hyd=    267311  r************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeEccC9999999HHHH[[[[yyyyy++l?AA001T7
5790,0.002,Nsync-grv=         0 Nsync-hyd=         1  BBhdddddddddddddddcccccccJJJJJJJJJJJJJJJJJJJJJJH[[[[[[[[[[[[[[[[[[[[[[[[[[[?????0000000000000000Kkkk117777777777777777FF
5791,0.144,Nsync-grv=         0 Nsync-hyd=      8674  ::DEheccJ99999HHHHH[[[[[[yyyyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l"""""""ooo??????AAAAA)00KK1TF-
5792,1.104,Nsync-grv=    185192 Nsync-hyd=     36141  :D****************************************ttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXEC99HHH[[yyy++++++++"o?A01F
5793,0.133,Nsync-grv=         0 Nsync-hyd=      8799  :rrEeeEC999999HHHHH[[[[yyyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""oooo?????AAAA)00Kk1TFF-
5794,2.371,Nsync-grv=    606061 Nsync-hyd=    135912  :************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeEcC9999HHHH[[[[yyyyy++++??A001TF
5795,0.151,Nsync-grv=         0 Nsync-hyd=      8612  :rDEdEC99999HHHH[[[yyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll""""""oooo?????AAAA)00KkTF-
5796,1.017,Nsync-grv=    185344 Nsync-hyd=     36206  :r**********************************************tttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXec999HH[[y+++++++++"??0KTF
5797,0.143,Nsync-grv=         0 Nsync-hyd=      8823  :rDEdecJ99999HHHHH[[[[yyyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""ooo??????AAAA)00Kk17F-
5798,3.478,Nsync-grv=   1382099 Nsync-hyd=    301318  D***************************************tttttttttttttttttttxxxxxxxxXXXXXXXXXXXXXXXXXXXeEcCC9999999HHHH[[yyyy+++??AA001T7
5799,0.135,Nsync-grv=         0 Nsync-hyd=      8778  ::DEBecJ99999HHHHH[[[[[yyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""oooo?????AAAAA)00Kk1TF-
5800,1.124,Nsync-grv=    185550 Nsync-hyd=     36165  :r****************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXcC99HHH[[yyy+++++++l"??A0TF
5801,0.138,Nsync-grv=         0 Nsync-hyd=      8974  :rDEdeC999999HHHH[[yyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l""""""""oo?????AAAA)00Kk1TF-
5802,2.531,Nsync-grv=    606830 Nsync-hyd=    136072  r*****************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXX#EC99999HH[[yy+++l?A011F
5803,0.141,Nsync-grv=         0 Nsync-hyd=      8816  :rDEBecJ99999HHHH[[[[[[yy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""ooo??????AAA)00KK1T7F-
5804,1.073,Nsync-grv=    185849 Nsync-hyd=     36104  :r*******************************************ttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXeC999HH[[[y++++++++"??00TF
5805,0.135,Nsync-grv=         0 Nsync-hyd=      9084  :rDEhecJ99999HHHHH[[[[[yyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""oooo?????AAAAA)00Kk1TF-
5806,3.139,Nsync-grv=    935528 Nsync-hyd=    266570  r*********************************tttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeEEccC999999HHHH[[[yyy+++o??A0001T7
5807,0.135,Nsync-grv=         0 Nsync-hyd=      8948  ::DEeeEC999999HHHH[[[[[[yy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll""""""""ooo?????AAAAAI0KKkT7F-
5808,1.178,Nsync-grv=    186157 Nsync-hyd=     36045  :D**************************************tttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXEC99HH[[[yy+++++++"o?)01F
5809,0.142,Nsync-grv=         0 Nsync-hyd=      9132  :rDEDeC999999HHHH[[[[[[yy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""ooo??????AAAA)00Kk1TFF
5810,2.376,Nsync-grv=    607458 Nsync-hyd=    136229  :**********************************ttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXec99999HHH[[yyy++++"?A001TF
5811,0.138,Nsync-grv=         0 Nsync-hyd=      9011  :rDEhecC99999HHHHH[[[[[[yyyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""ooo?????AAAAI00Kk1TF-
5812,1.065,Nsync-grv=    186352 Nsync-hyd=     36058  :D********************************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXeC999HH[[[y++++++++"o?)01F
5813,0.145,Nsync-grv=         0 Nsync-hyd=      9191  ::DEdecC999999HHHHH[[[[[[yyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""ooo??????AAAA)00KK1T7F
5814,3.474,Nsync-grv=   1235242 Nsync-hyd=    299712  D**************************************ttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXeEccC999999HHHHH[[[[yyyyy++"?A00001T7
5815,0.134,Nsync-grv=         0 Nsync-hyd=      9036  ::DEeBdecJ999999HHHHH[[[[[[yyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll""""""""ooo???AAAA)00Kkk1TF-
5816,1.237,Nsync-grv=    186658 Nsync-hyd=     36057  :r***********************************tttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXE999HH[[yy+++++++"???A0KTF
5817,0.136,Nsync-grv=         0 Nsync-hyd=      9192  ::DEBeEC999999HHHHH[[[[yyyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""""""oo???????AAAAI0KKk1TF-
5818,2.522,Nsync-grv=    608100 Nsync-hyd=    136386  r*********************************tttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXdEc9999HHHH[[[[yyy++++??A001TF
5819,0.145,Nsync-grv=         0 Nsync-hyd=      9152  :rDEdeC999999HHHH[[[[yyyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll""""""oooo??????AAAA)00Kk1TF-
5820,1.150,Nsync-grv=    186989 Nsync-hyd=     36075  :D***************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXeC999H[[[yy+++++++"??)0TF
5821,0.152,Nsync-grv=         0 Nsync-hyd=      9272  ::DEdecCJ9999HHHHH[[[[[[[yyyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l"""""""ooo???????AAAAA)00KkTTFF
5822,3.102,Nsync-grv=    934753 Nsync-hyd=    266034  r***********************************tttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeEcC9999999HHHH[[[yyyy+++o??A0001T7
5823,0.130,Nsync-grv=         0 Nsync-hyd=      9162  ::DEeeEc9999999HHHH[[[[yy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll""""""""ooo?????AAAA)00KKkT7F-
5824,1.152,Nsync-grv=    187222 Nsync-hyd=     36027  :D*******************************************ttttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXXXdc999HH[[yy++++++++"?A001F
5825,0.147,Nsync-grv=         0 Nsync-hyd=      9230  ::DEdecC999999HHHH[[[[[[[[yyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""ooo???????AAAAA00Kk1TFF
5826,2.422,Nsync-grv=    608734 Nsync-hyd=    136542  r**********************************tttttttttttttttttttttxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXecJ9999HHH[[[yyy++++??AA01TF
5827,0.137,Nsync-grv=         0 Nsync-hyd=      9108  :rDEBecC999999HHHH[[[[[yyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""oooo??????AAAA)00Kk1TF-
5828,1.239,Nsync-grv=    187364 Nsync-hyd=     36078  :D*********************************tttttttttttttttttttttttxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXac999H[[yy+++++++"?A01F
5829,0.144,Nsync-grv=         0 Nsync-hyd=      9199  ::DEhecC999999HHHH[[[[[[yyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""ooo??????AAAA)00Kk1TF-
5830,3.547,Nsync-grv=   1479543 Nsync-hyd=    300485  D*****************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXeEcC999999HHHH[[[[yyyy++??A0001T7
5831,0.135,Nsync-grv=         0 Nsync-hyd=      9131  :rDEdeC9999999HHH[[yyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l""""""""ooo?????AAAAAI00Kk1TF-
5832,1.194,Nsync-grv=    187393 Nsync-hyd=     36066  :D***********************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXE999HH[yy+++++++"o?A01F
5833,0.143,Nsync-grv=         0 Nsync-hyd=      9170  :rDEdEcC9999HHHHHH[[[[[[[[yyyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll""""""""oo?????AAAA)00KK1TF-
5834,2.392,Nsync-grv=    609492 Nsync-hyd=    136716  r*************************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXeEC99999HHH[[[[[yyy++++o?A001TF
5835,0.134,Nsync-grv=         0 Nsync-hyd=      9100  ::DEdecJ99999HHHHH[[[[[[[yy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""""""ooo?????AAAA)00Kk1T7F
5836,1.102,Nsync-grv=    187434 Nsync-hyd=     36136  :r******************************************ttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXc999HH[[[yy+++++++lo?)K1F
5837,0.150,Nsync-grv=         0 Nsync-hyd=      9138  ::DEdEcJ99999HHHH[[[[[[yy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l""""""oooo????????AAAAI0Kk1TF-
5838,3.395,Nsync-grv=    934035 Nsync-hyd=    265445  D****************************ttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXEcccC99999HHHHH[[[[yyyyy++"??A0001T7
5839,0.136,Nsync-grv=         0 Nsync-hyd=      9128  :rDEeeEcJ999999HHHH[[[[[yyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""""""ooo?????AAAA)00KK1T7F-
5840,1.093,Nsync-grv=    187525 Nsync-hyd=     36126  :D*******************************************tttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXEJ999H[[yy++++++++"?A0KTF
5841,0.132,Nsync-grv=         0 Nsync-hyd=      9170  ::DEeeEC999999HHHHH[[[yyyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll""""""""ooo?????AAAA)00KKk1TF-
5842,2.580,Nsync-grv=    610297 Nsync-hyd=    136885  r******************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXec99999HHH[[yyy+++"???A01T7
5843,0.144,Nsync-grv=         0 Nsync-hyd=      9185  :rDEDEcJ99999HHHHH[[[[[[[[yy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""""oooo???????AAAA)00Kk1TFF
5844,1.092,Nsync-grv=    187544 Nsync-hyd=     36234  :r*******************************************ttttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXEJ99HH[[yy++++++++"?A00TF
5845,0.137,Nsync-grv=         0 Nsync-hyd=      9199  ::DEhecC999999HHHHH[[[[[[[yyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""""""ooo??????AAAA)00Kk1TF-
5846,3.344,Nsync-grv=   1233412 Nsync-hyd=    298728  D****************************************tttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXX#eEccCJ999999HHHHH[[[[yyyy+++?AA001T7
5847,0.130,Nsync-grv=         0 Nsync-hyd=      9219  ::DEBeEJ999999HHHHH[[[[[yy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l"""""""""ooo?????AAAAAI0KKk1TF-
5848,1.198,Nsync-grv=    187605 Nsync-hyd=     36196  :D**************************************ttttttttttttttttttttttxxxxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXDC999H[[y+++++++"?A0KT-
5849,0.141,Nsync-grv=         0 Nsync-hyd=      9204  :rDEhecJ999999HHHH[[[[[yy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""ooo???????AAAA)00Kk1TF-
5850,2.354,Nsync-grv=    611149 Nsync-hyd=    137055  r*************************************tttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXecC9999HHHH[[[[yyy++++o?0011F
5851,0.141,Nsync-grv=         0 Nsync-hyd=      9269  :rDEdEcC9999999HHHH[[yyyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll""""""oooo?????????AAAA)00Kk1TF-
5852,1.193,Nsync-grv=    187854 Nsync-hyd=     36245  :D***************************************ttttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXE999HH[yy+++++++lo?A01F
5853,0.135,Nsync-grv=         0 Nsync-hyd=      9243  :rDEBecJ999999HHHH[[[[yyyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll""""""""ooo??????AAAA)0KKk1TF-
5854,3.256,Nsync-grv=    933612 Nsync-hyd=    265134  D********************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXeEcC9999999HHHH[[[yyyyy+++??A0001T7
5855,0.141,Nsync-grv=         0 Nsync-hyd=      9343  ::DEdEcJ9999HHHHHH[[[[[[[yyyyyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l"""""""ooo?????AAAA)00KK1T7F
5856,1.094,Nsync-grv=    187760 Nsync-hyd=     36275  :r***********************************************ttttttttttttttttttxxxxxxxxxxXXXXXXXXXXXXXXXXec999HH[[[yy++++++++"?A00TF
5857,0.143,Nsync-grv=         0 Nsync-hyd=      9287  :rDEdEcJ999999HHHHH[[[[[[[yyy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""ooo???????AAAA)00Kk1TF-
5858,2.466,Nsync-grv=    611778 Nsync-hyd=    137160  r**********************************tttttttttttttttttttttxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXXEc99999HHH[[[[yyy++++o?A001TF
5859,0.157,Nsync-grv=         0 Nsync-hyd=      9383  :rdEeEC999999HHHH[[[[[yy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""ooo????AAAAI0KK1TF-
5860,1.187,Nsync-grv=    187866 Nsync-hyd=     36350  :D**************************************ttttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXX#c999HH[[[y+++++++"??A01F
5861,0.149,Nsync-grv=         0 Nsync-hyd=      9308  :rdeeEC999999HHHH[[[[yyyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l""""""oooo?????????AAAAA00Kk1TF-
5862,3.328,Nsync-grv=   1382329 Nsync-hyd=    299619  D***********************************************tttttttttttttttxxxxxXXXXXXXXXXXXXX#eEccC9999999HHHH[[[[[yyyy+++??A0001T7
5863,0.143,Nsync-grv=         0 Nsync-hyd=      9360  ::DEBeEC9999999HHHHH[[[[[yyyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""ooo????????AAAAI0KKkTTFF
5864,1.181,Nsync-grv=    188071 Nsync-hyd=     36345  :r****************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXdc999HH[[[yy+++++++"o?A0TF
5865,0.135,Nsync-grv=         0 Nsync-hyd=      9244  ::DEdec999999HHHHH[[[[[[[yy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""ooo??????AAAA)00Kk1TFF
5866,2.377,Nsync-grv=    612381 Nsync-hyd=    137289  r************************************tttttttttttttttttttttxxxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXbEcJ9999HHH[[[yyyy+++o?A0011F
5867,0.141,Nsync-grv=         0 Nsync-hyd=      9362  :rDEdecJ999999HHHHH[[[[yyyyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++lll"""""""oooo?????AAAAAI0KK1T7F-
5868,1.193,Nsync-grv=    188313 Nsync-hyd=     36384  :D**************************************tttttttttttttttttttttxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXXXDcc999HH[[[yy++++++++"?A01F
5869,0.140,Nsync-grv=         0 Nsync-hyd=      9261  :rDEhEccJ999999HHHH[[[[[[yy++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ll"""""""ooo??????AAAA)0KKk1TF-
5870,3.145,Nsync-grv=    933033 Nsync-hyd=    264747  r*********************************ttttttttttttttttttttxxxxxxxxxxxxXXXXXXXXXXXXXXXXXXXaeEcC999999HHHH[[[[yyyyy+++??A001T7
5871,0.135,Nsync-grv=         0 Nsync-hyd=      9413  :rDEdec99999HHHHHH[[[[[[[[yyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++l""""""""ooo?????AAAA)00Kk1TF-
5872,1.100,Nsync-grv=    188498 Nsync-hyd=     36421  :r*********************************************tttttttttttttttttttxxxxxxxxxXXXXXXXXXXXXXXXXXXeC99HHH[[[yy++++++++"??0KTF
5873,0.150,Nsync-grv=         0 Nsync-hyd=      9288  ::DEdEcc999999HHHHH[[[[[[yyy+++++++++++++++++++++++++++++++++++++++++++++++++++++++++l"""""ooooo???????????AAAA)00Kk1TF-
